New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mrs Michele SUTTON OBE,"Lately Principal and Chief Executive, Bradford College and President, Association of Colleges.  For services to Further Education.",Greater Manchester
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Michael Anthony SWEENEY ,"Lately Chairman, Henley Royal Regatta.  For services to Rowing.",Oxfordshire
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Meera SYAL MBE,Actress and Author.  For services to Drama and Literature.,London
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr John Quinlan TERRY ,Architect.  For services to Classical Architecture.,Essex
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Amanda Margaret TINCKNELL ,"Chief Executive, Cranfield Trust.  For services to the charitable sector.",Hampshire
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Dr Anna Danielle VAN DER GAAG ,"Chair, Health and Care Professions Council.  For services to Health and Care.",West Sussex
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mrs Dawn Patricia WARD OBE,"Principal and Chief Executive, Burton and South Derbyshire College.  For services to Further Education.",West Midlands
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Janice Elizabeth WARD ,"Founder and Chief Executive Officer, Corrotherm International Ltd.  For services to Business.",Hampshire
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Thomas Raymond WATKINS ,"Lately Consultant in Dental Public Health, NHS Grampian.  For services to Healthcare.",Perth and Kinross
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Professor Paul WEBLEY ,"Director, School of Oriental and African Studies, University of London.  For services to Higher Education.",London
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Jane Melville WERNICK FRENG,"Founder, Jane Wernick Associates Ltd.  For services to Structural and Civil Engineering.",London
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Professor Caroline Elizabeth WHALLEY ,"Founder, the Elliot Foundation and Trustee, SHINE.  For services to Education.",London
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Michael WHEELER ,"Non-Executive Director, Department of Health.  For services to Healthcare.",Surrey
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Professor Bill WHYTE ,"Professor of Social Work Studies in Criminal and Youth Justice, University of Edinburgh.  For services to Youth Justice in Scotland.",East Lothian
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Amanda Elizabeth WILLS ,For services to the British Travel Industry and to charity.,London
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Philip Richard WOOD QC (HON),"Special Global Counsel, Allen and Overy.  For services to English and Financial Law.",Surrey
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Roger William WRIGHT ,"Chief Executive, Aldeburgh Music and lately Director, BBC Proms and Controller, BBC Radio 3.  For services to Music.",Suffolk
New Year ,2015,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Andrew WYLLIE FRENG,"Chief Executive, Costain.  For services to Construction and Engineering.",Buckinghamshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Anthony Olusola Ademola AGEH ,"Controller of Archive Development, BBC.  For services to Digital Media.",London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Mohinder Singh AHLUWALIA ,For services to Interfaith and Community Cohesion.,West Midlands
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gulfaraz AHMED ,"Headteacher, Parkinson Lane Primary School, Halifax. For services to Education.",West Yorkshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lorraine Faith ALLEN ,"Principal, Whitley Academy, Coventry.  For services to Education.",Leicestershire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Elizabeth ARMOUR ,"Inspector, Education and Training Inspectorate, Department of Education, Northern Ireland Executive.  For services to Education in Northern Ireland.",Londonderry
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William James ARMSTRONG ,Lately Senior Coroner for Norfolk.  For services to the Bereaved and to charity.,Norfolk
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Julie Anne ASHDOWN ,For services to Equality and Diversity.,London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Joanne Allison ASHWORTH ,"Director of Forensic Services, East Midlands Police Forces.  For services to Forensic Science.",West Yorkshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Joan BAIRD ,"Board Member, Clanmil Housing Association Limited.  For services to Housing and the community in Northern Ireland.",Antrim
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Tamsin Kate BALDWIN ,"Executive Director and Trauma Care Worker, Imara. For services to Child Protection.",Nottinghamshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Cecil BALMOND ,Architect. For services to Architecture.,London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Allan David BANTICK ,"Lately Chairman, Scottish Wildlife Trust. For services to Conservation in Scotland.",Inverness-shire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Joan Dorothy BARTHOLOMEW ,For charitable services.,Hertfordshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Brendon BATSON MBE,For services to Football.,West Midlands
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Diana Carolyn BEATTIE ,"Director, Heritage of London Trust.  For services to Heritage in London.",London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Rodney John BENNION ,"Lately Chair of Trustees, Construction Youth Trust.  For services to Construction Training and the community in the South East.",Surrey
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Steven John BERRY ,"Team Leader, Department for Transport.  For services to Local Transport Resilience.",East Sussex
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Elizabeth Anne BINGHAM ,For services to Equality in the Workplace.,London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Diane Joan BIRCH ,"Professor of Law, University of Nottingham.  For services to Higher Education.",Nottinghamshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Jennifer Anne Christine BISHOP ,For services to the Trans community.,Clwyd
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Helen Ruth BOND ,For services to the Women's Institute and to the community in Cambridge.,Cambridgeshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Colin BOOTH ,"Principal, Barnsley College. For services to Further Education.",Durham
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Helen BOWCOCK ,Philanthropist. For services to Community Philanthropy.,Surrey
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Richard Wesley BOYCE ,For services to Football in Northern Ireland.,Antrim
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Peter Riven BRAUDE ,"Emeritus Professor of Obstetrics and Gynaecology, King's College London.  For services to Reproductive Medicine.",London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Susan Jean Stewart BRIMELOW ,"Chief Inspector, Healthcare Environment Inspectorate.  For services to Patient Care and Safety.",Dunbartonshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Stephanie BRIVIO ,"Assistant Director, Child Protection, Safeguarding Group, Department for Education.  For services to Child Protection and to the community in Medway.",Kent
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Kenny BROWN ,"Governor, HMP Wandsworth.  For services to HM Prison Service.",London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Margaret Louise BROWN ,For services to Mathematics Education and to Governance of Schools in South London.,London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Rebecca Catherine BRYANT ,"Head, Crime and Disorder Directorate, Manchester City Council. For services to the community and Victim Support in Manchester.",Greater Manchester
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Stewart BRYMER ,"Honorary President and lately Chairman, Dundee Heritage Trust. For voluntary service to Culture and Heritage in Dundee.",Dundee
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Jennifer Mary BRZOZOWSKA ,"Head, Oil and Gas Exploration.  For services to Oil and Gas Infrastructure.",Surrey
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Sarah BUCK ,"Fellow, Institution of Structural Engineers and Director, BSW Consulting, Exeter. For services to Engineering and Education.",Devon
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David BULL ,For services to Young People in the UK and Europe through the Scout Movement.,Cheshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William David BUTLER-ADAMS ,"Managing Director, Brompton Bicycle. For services to UK Manufacturing.",Middlesex
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Elizabeth Kelly CAMERON ,"Chief Executive, Scottish Chambers of Commerce. For services to Business and Commerce.",Renfrewshire
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Alastair John Wilson CAMPBELL ,"Chairman, Campbell Lutyens & Co. Ltd. For services to Financial Services and Charitable Fundraising.",London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Michael Brian CANTLAY ,"Chairman, VisitScotland. For services to the Tourism and Hospitality Industry in Scotland.",Perth and Kinross
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Elizabeth Anne CARRIERE ,"Head, South Sudan, Department for International Development. For services to Development and Leadership in South Sudan.",Middlesex
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Hilary Dawn CASS ,"President, Royal College of Paediatrics and Child Health. For services to Child Health.",London
New Year ,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Raymond CATHLINE ,"Business Support Team, Digitalisation Programme, Department for Work and Pensions.  For services to Jobseekers, Diversity and to the community in Enfield.",Middlesex
